,fap,ifar,stat,snr,timeslide_value,L1_snr,L1_start_time,L1_trigger_time,L1_template_duration,L1_trigger_id,H1_snr,H1_start_time,H1_trigger_time,H1_template_duration,H1_trigger_id,mass_1,mass_2,mass_total,mass_chirp,mass_ratio,spin1z,spin2z,f_lower,template_id,injection_mass_1,injection_mass_2,injection_geocent_time,injection_chi_1,injection_chi_2,injection_luminosity_distance,injection_theta_jn,injection_psi,injection_phase,injection_ra,injection_dec
545,2.4615503e-07,52297.207,11.463146,16.309107,0.0,13.041252,1242144582.1435547,1242144584.1435547,0.94366765,3612832,9.793503,1242144582.150879,1242144584.150879,0.94366765,3202478,170.90533,1.7922581,172.69759,11.072264498723499,0.010486848,0.09957804,0.0,19.7,134713,148.3238983154297,5.2628679275512695,1242144584.146542,0.08344631642103195,0.7531455159187317,143.12860107421875,2.059950113296509,0.6616771221160889,4.523965835571289,0.6387658715248108,-0.6499704718589783
546,1.0,1.96405e-06,6.4931836,6.5085697,0.0,4.7667947,1242145590.9384766,1242145592.9384766,8.982585,3893701,4.4316077,1242145590.942871,1242145592.942871,8.982585,3452055,50.534687,1.2015259,51.736214,5.336232075832387,0.023776261,0.52231497,0.0,23.7,127028,6.857845783233643,9.98219108581543,1242145592.9711366,0.9787269234657288,0.2830980122089386,547.5093994140625,1.718116044998169,3.4372200965881348,4.160257816314697,1.157120943069458,0.7719374895095825
547,2.4615503e-07,52297.207,10.928308,12.262704,0.0,10.316719,1242145787.915039,1242145789.915039,2.2636325,13243884,6.6286654,1242145787.9140625,1242145789.9140625,2.2636325,11742438,23.556028,8.088664,31.644691,11.693032166874321,0.3433798,0.50625783,0.50625783,25.1,32155,8.00516128540039,23.091289520263672,1242145789.91893,0.03243761882185936,0.5435348153114319,316.19171142578125,1.022528052330017,3.446295976638794,2.774122953414917,5.8843841552734375,-0.35765838623046875
548,2.4615503e-07,52297.207,14.978551,34.65664,0.0,25.715618,1242146076.0253906,1242146078.0253906,0.15340163,12749631,23.233376,1242146076.0302734,1242146078.0302734,0.15340163,11304390,74.59433,31.291079,105.88541,41.29605698982811,0.41948333,-0.32082778,-0.32082778,24.6,24539,24.444110870361328,81.7677993774414,1242146078.0212798,0.7788603901863098,0.49569880962371826,294.818603515625,0.8833491802215576,4.454390048980713,3.52897310256958,2.194204092025757,0.294702410697937
549,1.0,0.00014571064,7.6040726,7.264964,0.0,5.1313443,1242146267.599121,1242146269.599121,2.040124,12660736,5.14286,1242146267.59375,1242146269.59375,2.040124,11225686,94.62549,1.5699793,96.195465,8.063253533674969,0.016591506,-0.50653327,0.0,20.1,119750,77.6742172241211,88.22801971435547,1242146269.5919578,0.9763290286064148,0.3388929069042206,1323.4859619140625,1.2502119541168213,3.103965997695923,3.6257779598236084,5.633029937744141,-0.4092848002910614
550,2.4615503e-07,52297.207,16.707647,30.650856,0.0,25.606325,1242146367.427246,1242146369.427246,0.30784047,16798093,16.8461,1242146367.4335938,1242146369.4335938,0.30784047,14892379,38.019634,29.311686,67.33132,29.012543936557485,0.7709618,-0.6716326,-0.6716326,24.4,27395,34.126529693603516,36.52608871459961,1242146369.4270546,0.8857635259628296,0.2755473852157593,229.2899932861328,1.1654460430145264,1.6821370124816895,4.035689830780029,2.143315076828003,0.18901430070400238
551,2.4615503e-07,52297.207,41.6757,57.95552,0.0,39.837326,1242146478.442871,1242146480.442871,2.4293284,19046588,42.09311,1242146478.4472656,1242146480.4472656,2.4293284,16883274,21.18125,7.0646706,28.24592,10.347488451786619,0.33353418,-0.9787221,-0.9787221,23.6,30334,33.29909133911133,5.192523002624512,1242146480.4246387,0.4044243097305298,0.3925600051879883,149.93179321289062,2.7772510051727295,4.171709060668945,2.389791965484619,2.9113409519195557,-1.0282360315322876
552,0.6854913,0.011128847,8.194417,8.1892805,0.0,6.045107,1242146976.0395508,1242146978.0395508,0.7537139,8048550,5.5245805,1242146976.034668,1242146978.034668,0.7537139,7134120,57.851723,9.810789,67.66251,19.334926190904596,0.16958508,-0.20981275,-0.20981275,23.2,39206,6.953197002410889,96.2867202758789,1242146978.0421288,0.15638980269432068,0.28436219692230225,627.3521118164062,0.9738122224807739,2.051574945449829,6.142618179321289,3.3579790592193604,1.4223569631576538
553,1.0,0.00057282916,7.804671,7.3269315,0.0,4.913596,1242147083.7714844,1242147085.7714844,0.37553093,17902287,5.435117,1242147083.7753906,1242147085.7753906,0.37553093,15871286,50.25248,17.673153,67.92563,25.274127983831843,0.3516872,-0.6736616,-0.6736616,23.7,27047,23.276140213012695,40.443748474121094,1242147085.7552357,0.8553562164306641,0.7646716237068176,3005.637939453125,0.3182685077190399,1.9534369707107544,0.18474209308624268,2.94028902053833,-0.7212104201316833
554,0.96947205,0.0036895406,8.05414,8.390423,0.0,5.551283,1242147182.1826172,1242147184.1826172,1.4368544,15465586,6.2914596,1242147182.1914062,1242147184.1914062,1.4368544,13710267,116.36664,4.996958,121.363594,17.454315160293955,0.0429415,0.9028489,0.9028489,24.3,406980,44.97064971923828,7.898396968841553,1242147184.176839,0.7161991000175476,0.4873504042625427,875.9732055664062,2.2545828819274902,5.425453186035156,0.36226651072502136,2.3286209106445312,-0.7346882820129395
555,9.846198e-07,13074.302,10.00771,22.090397,0.0,20.514725,1242147271.947754,1242147273.947754,0.21425934,18462041,8.193394,1242147271.9438477,1242147273.9438477,0.21425934,16367284,115.0548,12.337651,127.392456,29.529330681709002,0.107232824,-0.15470988,-0.15470988,22.7,86998,108.67790222167969,34.45750045776367,1242147273.9363976,0.3138025999069214,0.9493982195854187,408.56719970703125,1.7815200090408325,2.801331043243408,5.46319580078125,5.402732849121094,-0.5105639100074768
556,0.012597943,1.0154009,8.736913,9.877972,0.0,6.7790813,1242147474.9663086,1242147476.9663086,0.49991915,2715243,7.1845927,1242147474.9614258,1242147476.9614258,0.49991915,2407867,38.97916,22.689062,61.66822,25.702604172690798,0.58208185,-0.062118802,-0.062118802,24.7,24215,33.857791900634766,49.15562057495117,1242147476.9701593,0.9371333122253418,0.35618001222610474,1995.550048828125,2.8061280250549316,3.4243390560150146,4.217678070068359,6.053194046020508,1.3930130004882812
557,2.4615503e-07,52297.207,10.197648,10.77535,0.0,7.973453,1242148067.5703125,1242148069.5703125,5.3522663,8552862,7.2479105,1242148067.569336,1242148069.569336,5.3522663,7580931,25.890314,3.0297453,28.92006,6.99014574774712,0.11702235,0.17662883,0.17662883,24.3,375440,21.368980407714844,3.4062159061431885,1242148069.5621548,0.018452540040016174,0.5321384072303772,150.28610229492188,1.8453749418258667,1.8321199417114258,3.5984408855438232,5.5095601081848145,-0.706882119178772
558,1.0,9.778129e-07,5.656854,5.9481864,0.0,4.1426744,1242148573.8388672,1242148575.8388672,12.939878,6503778,4.268392,1242148573.8364258,1242148575.8364258,12.939878,5763340,15.056154,1.7947294,16.850883,4.108689071230221,0.119202375,0.9184021,0.0,25.4,147971,3.3059680461883545,5.2614288330078125,1242148577.3718781,0.8292397856712341,0.2500951886177063,905.0578002929688,0.7909917235374451,2.5084259510040283,3.2230660915374756,1.066249966621399,0.23286649584770203
559,2.4615503e-07,52297.207,47.708923,55.093777,0.0,30.404806,1242148771.9458008,1242148773.9458008,7.624399,84385,45.94423,1242148771.9550781,1242148773.9550781,7.624399,74377,8.313288,5.0175633,13.330851,5.5871178272239295,0.60355943,0.41843006,0.41843006,25.3,25399,16.289819717407227,2.92655611038208,1242148773.943591,0.707565426826477,0.05207579955458641,50.05849838256836,1.0575040578842163,3.440185070037842,4.109924793243408,2.0233359336853027,-0.742769718170166
560,2.4615503e-07,52297.207,17.73887,19.440474,0.0,16.056597,1242148884.9174805,1242148886.9174805,4.4269323,8175783,10.959823,1242148884.9228516,1242148886.9228516,4.4269323,7246939,15.577144,5.351153,20.928297,7.734181065596125,0.34352595,0.1457702,0.1457702,24.9,29389,10.25862979888916,7.752996921539307,1242148886.9348996,0.4649103879928589,0.5827252268791199,227.45120239257812,1.5304210186004639,1.774130940437317,3.9809370040893555,1.3817230463027954,0.5007864236831665
561,1.0,1.8484949e-06,6.4425235,6.883538,0.0,4.8887606,1242149286.9267578,1242149288.9267578,13.038117,13248717,4.845938,1242149286.9282227,1242149288.9282227,13.038117,11746710,9.418292,2.5092456,11.927538,4.062552989581659,0.26642257,0.92841685,0.92841685,25.5,153356,7.964011192321777,4.916224002838135,1242149288.0654595,0.17384439706802368,0.6570405960083008,389.3830871582031,1.248818039894104,1.9561049938201904,2.711400032043457,3.8144619464874268,1.2401330471038818
562,1.0,9.77808e-07,5.656854,6.796132,0.0,4.748235,1242149380.3969727,1242149382.3969727,13.21886,1406894,4.8622704,1242149380.4082031,1242149382.4082031,13.21886,1248215,30.051537,1.0114424,31.062979,3.9015402193816735,0.03365693,-0.84964037,0.0,22.4,192477,8.032288551330566,3.3501060009002686,1242149380.771207,0.402936190366745,0.6172537803649902,1086.447021484375,1.747048020362854,3.2604849338531494,5.833049774169922,4.623114109039307,-0.04707549139857292
563,2.4615503e-07,52297.207,45.06907,50.399406,0.0,38.608627,1242149489.3549805,1242149491.3549805,6.870405,9660109,32.395584,1242149489.350586,1242149491.350586,6.870405,8563149,22.087652,2.6569307,24.744583,6.059291421333858,0.12029032,0.80361915,0.80361915,25.3,404261,21.47974967956543,2.7102839946746826,1242149491.357065,0.8229809999465942,0.47488000988960266,89.46964263916016,0.6722046732902527,4.22477912902832,3.2366950511932373,5.799977779388428,-0.18576329946517944
564,2.4615503e-07,52297.207,10.791772,11.715727,0.0,6.9133,1242149578.9179688,1242149580.9179688,7.8678193,3277201,9.45857,1242149578.9169922,1242149580.9169922,7.8678193,2904656,7.7032747,5.0594153,12.76269,5.410993190149783,0.6567876,-0.5717157,-0.5717157,24.8,25481,8.630075454711914,4.620617866516113,1242149580.929441,0.39893850684165955,0.5980935096740723,148.997802734375,1.779953956604004,6.077448844909668,1.9461159706115723,2.1523280143737793,1.1330629587173462
565,2.4615503e-07,52297.207,34.34939,43.005226,0.0,34.945816,1242150272.7885742,1242150274.7885742,2.4281287,3633366,25.064705,1242150272.7871094,1242150274.7871094,2.4281287,3220730,19.721767,8.365211,28.086979,10.983800153564832,0.42416131,-0.032781225,-0.032781225,24.6,21376,20.313209533691406,8.090703964233398,1242150274.7661278,0.20131179690361023,0.5406076908111572,288.6545104980469,0.5218526721000671,0.7902755737304688,1.7715649604797363,3.8109540939331055,-0.41089069843292236
566,2.4615503e-07,52297.207,12.914546,24.184826,0.0,18.099667,1242150472.5458984,1242150474.5458984,0.15180303,16677485,16.04082,1242150472.540039,1242150474.540039,0.15180303,14785363,102.97342,35.179363,138.15279,50.972500353352174,0.34163538,0.20143563,0.20143563,24.6,24567,81.18087005615234,54.10625076293945,1242150474.5360637,0.10960210114717484,0.24545060098171234,542.7410278320312,2.2900490760803223,3.477344036102295,3.0402719974517822,3.778024911880493,1.0279710292816162
567,2.4615503e-07,52297.207,13.534703,20.45597,0.0,17.03671,1242150574.965332,1242150576.965332,0.28861123,11485391,11.322423,1242150574.9604492,1242150576.9604492,0.28861123,10183555,49.844685,32.70329,82.54797,34.99329900111385,0.65610385,0.058647025,0.058647025,25.0,24394,63.37181854248047,36.0207405090332,1242150576.940693,0.8725919127464294,0.9491953253746033,1216.31201171875,2.106703996658325,1.3293609619140625,2.897613048553467,4.581770896911621,-0.558017373085022
568,2.4615503e-07,52297.207,31.130129,35.0849,0.0,26.81658,1242150668.9750977,1242150670.9750977,3.1576223,618476,22.623468,1242150668.9702148,1242150670.9702148,3.1576223,546914,18.04377,6.821416,24.865185,9.44066839440554,0.37804827,0.10138362,0.10138362,24.8,19722,8.371614456176758,14.369070053100586,1242150670.9797943,0.06766243278980255,0.040480758994817734,234.1114044189453,0.2023358941078186,6.007901191711426,5.461866855621338,5.978240013122559,-0.01463084015995264
569,2.4615503e-07,52297.207,26.796919,54.543316,0.0,41.00376,1242151590.9560547,1242151592.9560547,0.35936308,3492010,35.967552,1242151590.9560547,1242151592.9560547,0.35936308,3095308,39.465534,26.65964,66.125175,28.130016609303063,0.675517,-0.43183643,-0.43183643,24.6,24439,30.34398078918457,42.357688903808594,1242151592.9665842,0.2645004093647003,0.5319542288780212,296.23809814453125,0.8932623267173767,3.9860050678253174,3.828191041946411,1.7961039543151855,1.0915600061416626
570,2.4615503e-07,52297.207,10.157088,12.879284,0.0,11.297697,1242151676.6992188,1242151678.6992188,0.23890299,956031,6.183687,1242151676.7050781,1242151678.7050781,0.23890299,846900,51.801888,50.247093,102.04898,44.413211928282195,0.9699858,0.5159015,0.5159015,25.8,32212,31.013280868530273,59.885780334472656,1242151678.7108512,0.538167417049408,0.6356865167617798,2926.498046875,0.08567328751087189,0.5810517072677612,0.3142310082912445,1.5739150047302246,0.47161540389060974
571,2.4615503e-07,52297.207,13.228337,16.054146,0.0,13.785345,1242151775.8188477,1242151777.8188477,2.246914,6663037,8.227994,1242151775.8154297,1242151777.8154297,2.246914,5904765,38.45155,4.5505204,43.00207,10.44929705935209,0.11834427,-0.73856723,-0.73856723,22.6,73809,61.01483154296875,3.3773460388183594,1242151777.8323941,0.08067428320646286,0.25006139278411865,506.2195129394531,0.13262030482292175,2.2799808979034424,3.572787046432495,0.5029382705688477,1.007959008216858
572,2.4615503e-07,52297.207,11.488909,12.946999,0.0,6.5224524,1242151967.5976562,1242151969.5976562,7.5063314,8332211,11.184024,1242151967.5898438,1242151969.5898438,7.5063314,7385333,7.6307797,5.481985,13.112764,5.615199703429298,0.7184043,0.162213,0.162213,25.2,25065,7.043795108795166,5.976469993591309,1242151969.6022828,0.17055359482765198,0.23284900188446045,163.92359924316406,1.1962080001831055,1.577996015548706,5.847859859466553,5.850381851196289,0.21889160573482513
573,1.0,9.778129e-07,5.656854,5.8651643,0.0,4.153403,1242152272.7036133,1242152274.7036133,3.9614968,6319902,4.1411834,1242152272.6923828,1242152274.6923828,3.9614968,5601140,13.0,7.0,20.0,8.226570734669401,0.53846157,0.0,0.0,24.9,17865,136.81149291992188,12.880999565124512,1242152275.20836,0.854745626449585,0.6293243765830994,1403.89404296875,1.757699966430664,0.6955803036689758,3.507685899734497,0.7013663053512573,-1.001397967338562
574,1.0,9.778129e-07,5.656854,6.4427385,0.0,4.9894705,1242152384.3789062,1242152386.3789062,5.2638288,11813483,4.076035,1242152384.3808594,1242152386.3808594,5.2638288,10472255,127.7046,1.3261015,129.0307,8.224914223341251,0.010384133,0.99321514,0.0,24.9,118641,5.280614852905273,138.264404296875,1242152387.2330852,0.234056293964386,0.4975517988204956,3530.02587890625,1.7448689937591553,3.6289849281311035,4.7512311935424805,6.129458904266357,-0.7815638184547424
575,2.4615503e-07,52297.207,15.395504,16.590971,0.0,11.368494,1242152578.822754,1242152580.822754,9.484094,10634434,12.083776,1242152578.8300781,1242152580.8300781,9.484094,9428257,6.0320454,5.1653,11.197346,4.856384567186269,0.85630983,-0.63474053,-0.63474053,24.8,29542,3.2001819610595703,10.576350212097168,1242152580.8122122,0.8283255100250244,0.4404056966304779,233.7404022216797,0.9521399140357971,0.7964736223220825,3.5463318824768066,2.784395933151245,-0.9447348713874817
576,0.963141,0.0039002015,8.061494,8.480966,0.0,6.260937,1242190282.8598633,1242190284.8598633,1.8010073,17835893,5.720791,1242190282.8574219,1242190284.8574219,1.8010073,15812001,17.80634,12.714032,30.52037,13.061612848183307,0.71401715,0.079395905,0.079395905,24.9,22401,14.40725040435791,15.339010238647461,1242190284.8427334,0.37712809443473816,0.3639047145843506,836.3594970703125,1.0179380178451538,3.557460069656372,2.0080149173736572,0.22690969705581665,0.17943249642848969
577,0.62594515,0.013091153,8.214275,8.376935,0.0,5.4847426,1242190473.6088867,1242190475.6088867,13.934616,17911642,6.331716,1242190473.6049805,1242190475.6049805,13.934616,15879737,14.748568,1.6830399,16.431608,3.924375383777905,0.114115484,0.45650402,0.0,25.0,162775,4.023443222045898,5.0228118896484375,1242190475.6264598,0.5790520906448364,0.5830081105232239,526.1237182617188,2.2318029403686523,4.7561869621276855,2.885409116744995,4.021485805511475,1.4021730422973633
578,1.0,0.00012751082,7.583132,8.811615,0.0,7.3478727,1242190970.447754,1242190972.447754,0.9888324,396157,4.863469,1242190970.4414062,1242190972.4414062,0.9888324,350447,108.16314,1.802529,109.96567,9.24113893760322,0.01666491,-0.6031876,0.0,19.9,134728,4.39533805847168,106.47560119628906,1242190972.4263914,0.902995228767395,0.5044677257537842,66.48512268066406,1.44268000125885,0.5850704908370972,5.230254173278809,1.5852619409561157,-0.366706907749176
579,1.0,1.2660824e-06,5.96836,6.693645,0.0,4.6965585,1242191077.8774414,1242191079.8774414,9.735204,15943289,4.769405,1242191077.8730469,1242191079.8730469,9.735204,14132920,48.24448,1.1528915,49.397373,5.109764401874605,0.023896858,0.92959446,0.0,25.1,88348,3.8769469261169434,12.732620239257812,1242191078.8951733,0.13188590109348297,0.936538815498352,1097.073974609375,2.3550031185150146,5.050658226013184,3.8129019737243652,2.1349871158599854,-0.17727459967136383
580,2.4615503e-07,52297.207,11.938963,13.406078,0.0,10.954279,1242191282.112793,1242191284.112793,1.0103651,3054516,7.728307,1242191282.1157227,1242191284.1157227,1.0103651,2708156,32.685665,11.185448,43.871113,16.194617272455638,0.34221265,-0.80291605,-0.80291605,23.5,24134,9.231769561767578,37.979488372802734,1242191284.0946593,0.09030401706695557,0.7796385288238525,428.7659912109375,1.262578010559082,5.408585071563721,5.296792030334473,0.54549241065979,-1.2274229526519775
581,1.0,2.0603404e-06,6.52937,7.3157544,0.0,5.216863,1242191979.0913086,1242191981.0913086,1.0607193,6968288,5.1288013,1242191979.0942383,1242191981.0942383,1.0607193,6176238,341.8797,5.0659127,346.94562,27.231171818604665,0.014817823,0.97776365,0.97776365,22.5,112606,32.64299011230469,14.675680160522461,1242191981.049303,0.3344250023365021,0.5601062178611755,1654.7509765625,0.3999817967414856,0.3873060941696167,4.639402866363525,0.5840991139411926,0.3641206920146942
582,2.4615503e-07,52297.207,27.013042,33.58697,0.0,22.980555,1242192083.036621,1242192085.036621,1.207817,7619136,24.494465,1242192083.0424805,1242192085.0424805,1.207817,6754886,59.68698,7.7978816,67.48486,17.174040263001086,0.13064627,0.57741755,0.57741755,24.5,46264,7.745019912719727,64.3878402709961,1242192085.0270534,0.896242082118988,0.7420068979263306,164.3415985107422,1.9222760200500488,4.904078960418701,3.3644909858703613,4.8588738441467285,-1.4286350011825562
583,1.0,3.6526367e-06,6.828723,7.278293,0.0,5.1151814,1242192871.7973633,1242192873.7973633,10.885561,6004864,5.1776896,1242192871.807129,1242192873.807129,10.885561,5322518,16.790173,1.9443477,18.73452,4.505769222239666,0.11580273,-0.45853016,0.0,24.1,135863,8.597861289978027,2.7377569675445557,1242192873.0384674,0.6514148116111755,0.2189009040594101,993.728515625,1.2823220491409302,1.9497090578079224,5.050333023071289,2.3736770153045654,1.0219579935073853
584,0.0468899,0.26805332,8.578625,8.913694,0.0,7.304166,1242192979.3266602,1242192981.3266602,2.1180146,2023792,5.1091204,1242192979.3291016,1242192981.3291016,2.1180146,1795105,20.221151,9.47028,29.691431,11.878866053851125,0.46833533,0.016842712,0.016842712,24.7,21945,12.394929885864258,15.16489028930664,1242192981.3420467,0.34701380133628845,0.12196540087461472,1206.416015625,0.6818615794181824,2.671794891357422,4.956565856933594,3.617974042892456,0.02035067044198513
585,2.4615503e-07,52297.207,25.937084,45.29677,0.0,36.99504,1242194684.2006836,1242194686.2006836,0.54622257,6937292,26.13741,1242194684.2016602,1242194686.2016602,0.54622257,6148641,125.64804,10.034551,135.68259,27.15734845710433,0.07986237,0.5880362,0.5880362,23.3,71444,10.696889877319336,140.2165985107422,1242194686.1804821,0.26581940054893494,0.7216904163360596,341.14129638671875,2.2557179927825928,2.358959913253784,6.110180854797363,0.39300888776779175,-0.25357380509376526
586,1.0,9.778129e-07,5.656854,5.952521,0.0,4.071693,1242195376.6816406,1242195378.6816406,13.429882,3199278,4.342098,1242195376.6728516,1242195378.6728516,13.429882,2835595,23.659311,1.2903775,24.949688,4.087128583601328,0.054539945,0.6177584,0.0,24.8,151914,25.598730087280273,44.565399169921875,1242195378.9387352,0.6664746999740601,0.6271343231201172,2790.99609375,2.1293890476226807,0.08463483303785324,0.6502696871757507,0.7110772728919983,1.2752490043640137
587,2.4615503e-07,52297.207,17.606989,20.300844,0.0,17.531618,1242195589.2963867,1242195591.2963867,9.609984,1937491,10.235558,1242195589.2978516,1242195591.2978516,9.609984,1718280,5.983826,5.0665216,11.050348,4.790028889918209,0.8467027,-0.77768546,-0.77768546,24.8,30281,9.944828033447266,3.2550809383392334,1242195591.293966,0.4725792109966278,0.16293789446353912,85.8963623046875,1.0160759687423706,3.786716938018799,4.194211959838867,6.206299781799316,0.5302237272262573
588,1.0,5.0084025e-05,7.4273114,8.072157,0.0,5.980532,1242196081.4672852,1242196083.4672852,0.92396075,14630513,5.421526,1242196081.4594727,1242196083.4594727,0.92396075,12969980,104.27073,1.405015,105.67574,7.847132001005562,0.013474682,-0.86685234,0.0,19.5,141596,84.96910095214844,56.53820037841797,1242196083.4586985,0.606744110584259,0.3834523856639862,2263.68310546875,0.4995841085910797,4.912356853485107,1.8719290494918823,0.9231910705566406,0.575585126876831
589,1.0,9.778129e-07,5.656854,6.3694186,0.0,4.4915047,1242196279.5756836,1242196281.5756836,5.659477,5661459,4.51618,1242196279.5664062,1242196281.5664062,5.659477,5017137,109.22157,1.2903389,110.51191,7.598458683206769,0.011813956,0.9972989,0.0,25.3,125046,51.83797073364258,14.833669662475586,1242196280.201827,0.08010101318359375,0.1377446949481964,3717.49609375,2.5242440700531006,5.342973232269287,2.8973159790039062,4.37125301361084,-0.9512019753456116
590,2.4615503e-07,52297.207,15.18224,104.02581,0.0,89.925186,1242196381.959961,1242196383.959961,0.2363412,7175586,52.29561,1242196381.9555664,1242196383.9555664,0.2363412,6360725,130.11755,15.559311,145.67686,35.57276572352304,0.119578876,0.23161554,0.23161554,23.1,60806,48.33327865600586,146.93080139160156,1242196383.933384,0.2740893065929413,0.4588279128074646,389.6742858886719,3.0998830795288086,2.0621209144592285,4.969793796539307,0.8061246871948242,0.1485086977481842
591,2.4615503e-07,52297.207,18.088453,21.772886,0.0,11.361105,1242196589.288086,1242196591.288086,5.6153436,16853946,18.573742,1242196589.2783203,1242196591.2783203,5.6153436,14941378,11.865534,5.0045424,16.870075,6.588212241134454,0.42177135,-0.9925852,-0.9925852,24.1,30660,30.652639389038086,2.539597988128662,1242196591.2750163,0.10466399788856506,0.8408827185630798,25.180280685424805,1.6072560548782349,1.1334589719772339,4.704855918884277,1.827455997467041,0.30704981088638306
592,0.00040287466,31.946981,9.130215,11.167182,0.0,7.662465,1242197180.0761719,1242197182.0761719,0.84428656,18082355,8.123582,1242197180.078125,1242197182.078125,0.84428656,16031288,84.827965,2.6922472,87.52021,10.635813469174185,0.03173773,-0.93075866,-0.93075866,20.5,130507,20.18515968322754,97.63440704345703,1242197182.0586987,0.45252230763435364,0.7416502833366394,971.2111206054688,2.4302260875701904,4.415900230407715,4.552670955657959,2.129568099975586,-1.1675440073013306
593,2.4615503e-07,52297.207,14.372181,16.438576,0.0,14.747244,1242197472.8105469,1242197474.8105469,1.4592346,4346737,7.2626147,1242197472.8046875,1242197474.8046875,1.4592346,3852734,29.77082,10.715494,40.486313,15.164222788904992,0.35993278,0.5084283,0.5084283,25.1,29352,23.084339141845703,14.574640274047852,1242197474.790164,0.7924395799636841,0.16884499788284302,597.78662109375,1.8555409908294678,6.088293075561523,2.89996600151062,1.7099779844284058,-0.4606545865535736
594,1.0,1.6412832e-06,6.3282666,7.4658446,0.0,5.051195,1242198188.6103516,1242198190.6103516,2.7699819,10666398,5.4976597,1242198188.600586,1242198190.600586,2.7699819,9456378,15.467817,8.97012,24.437939,10.17943031807244,0.57992154,0.07400106,0.07400106,24.9,20390,82.93360900878906,129.34890747070312,1242198191.9515483,0.11625120043754578,0.1461459994316101,3306.487060546875,1.5635709762573242,1.9772319793701172,3.704171895980835,2.6257760524749756,-0.47469741106033325
595,1.0,0.00022067412,7.666869,8.334817,0.0,6.623996,1242198584.0444336,1242198586.0444336,3.013346,14540214,5.0588393,1242198584.0498047,1242198586.0498047,3.013346,12890387,16.93054,7.392941,24.32348,9.578283463691708,0.43666303,-0.34286934,-0.34286934,24.4,20538,11.293649673461914,11.118060111999512,1242198586.0499687,0.3452441990375519,0.5027338266372681,755.9766845703125,2.3121979236602783,4.353374004364014,3.270106077194214,5.837924003601074,0.3289175033569336
596,2.4615503e-07,52297.207,21.829033,27.517813,0.0,16.835052,1242198978.0161133,1242198980.0161133,1.1115936,10519442,21.7672,1242198978.025879,1242198980.025879,1.1115936,9326047,23.822262,17.681423,41.503685,17.82718599259563,0.74222267,0.70120615,0.70120615,25.7,30507,25.50695037841797,16.80718994140625,1242198980.0160348,0.8986501097679138,0.35048478841781616,192.82969665527344,0.7114698886871338,2.515162944793701,0.8375440835952759,5.5449748039245605,-0.38649898767471313
597,2.4615503e-07,52297.207,10.949441,11.507998,0.0,8.468786,1242199170.2294922,1242199172.2294922,3.2777834,3490665,7.791899,1242199170.2285156,1242199172.2285156,3.2777834,3094064,12.993185,8.504437,21.497623,9.110425107372606,0.65453064,-0.43899974,-0.43899974,24.5,19815,4.796213150024414,26.65665054321289,1242199172.2108948,0.45033058524131775,0.20566730201244354,488.2471008300781,1.24856698513031,1.8572779893875122,4.296730995178223,0.7889484763145447,-0.09200937300920486
598,1.0,2.045091e-06,6.523928,6.547871,0.0,4.1260095,1242199265.381836,1242199267.381836,4.767588,15415647,5.0843544,1242199265.380371,1242199267.380371,4.767588,13666029,62.813423,1.3491894,64.16261,6.243366384280971,0.021479316,-0.6112395,0.0,20.9,398187,2.8279600143432617,5.928689002990723,1242199268.9242065,0.9290081858634949,0.9964482188224792,727.8292236328125,0.40029358863830566,0.3826141059398651,3.6721980571746826,5.8968000411987305,-0.8293414115905762
599,2.4615503e-07,52297.207,17.96739,149.4193,0.0,125.307144,1242199990.8618164,1242199992.8618164,0.18616992,9985985,81.389465,1242199990.8657227,1242199992.8657227,0.18616992,8852325,68.746605,43.74673,112.49333,47.499906677355966,0.63634753,0.25453323,0.25453323,25.3,24393,54.10390090942383,71.84541320800781,1242199992.8656332,0.8615018725395203,0.20466169714927673,160.3280029296875,1.0347100496292114,2.4544711112976074,5.967137813568115,4.251779079437256,-0.17170929908752441
600,0.002936985,4.376702,8.902677,9.929158,0.0,6.242691,1242200166.0893555,1242200168.0893555,0.41367126,11421675,7.721204,1242200166.0839844,1242200168.0839844,0.41367126,10127278,38.429115,27.87798,66.3071,28.42110811420264,0.725439,-0.06924021,-0.06924021,24.8,24257,19.79952049255371,49.78895950317383,1242200168.09906,0.18393300473690033,0.004670627880841494,1533.157958984375,0.9897270202636719,3.498344898223877,4.1829352378845215,3.497277021408081,0.7310327887535095
601,2.4615503e-07,52297.207,26.667246,46.795498,0.0,14.491276,1242200569.934082,1242200571.934082,0.66447467,2377873,44.495186,1242200569.925293,1242200571.925293,0.66447467,2109062,29.772135,21.847528,51.619663,22.149521100607974,0.73382473,-0.11377021,-0.11377021,24.7,24048,15.442850112915039,38.54975891113281,1242200571.9321508,0.8220093846321106,0.43937480449676514,178.1298065185547,0.222167506814003,6.161242961883545,4.070015907287598,2.8928849697113037,0.37749388813972473
602,1.0,1.3960852e-06,6.1279645,6.4644475,0.0,4.5513167,1242200776.9145508,1242200778.9145508,4.5223813,7275191,4.590708,1242200776.909668,1242200778.909668,4.5223813,6449491,14.906362,5.204166,20.110527,7.467048631502028,0.34912384,-0.7021235,-0.7021235,24.2,33224,8.388287544250488,24.621749877929688,1242200780.8859713,0.13753460347652435,0.3350543975830078,949.5767211914062,2.072437047958374,4.27728796005249,5.078080177307129,0.572573721408844,-0.639589786529541
