,H1_time,L1_time,H1_time_end,L1_time_end,timeslide_val,H1_timeslid_time,L1_timeslid_time,avg_timeslid_time,H1_timslide_val,L1_timslide_val,H1_delta_time,L1_delta_time
151,1242370382.7993164,1242370382.800293,1242370386.7993164,1242370386.800293,0.0,1242370382.7993164,1242370382.800293,1242370382.7998047,-0.00048828125,0.00048828125,0.0,0.0
152,1242370479.734375,1242370479.7353516,1242370483.734375,1242370483.7353516,0.0,1242370479.734375,1242370479.7353516,1242370479.7348633,-0.00048828125,0.00048828125,0.0,0.0
153,1242374283.6220706,1242374283.6298828,1242374287.6220706,1242374287.6298828,0.0,1242374283.6220706,1242374283.6298828,1242374283.6259766,-0.0039060115814208984,0.00390625,0.0,0.0
154,1242375177.2270508,1242375177.2226562,1242375181.2270508,1242375181.2226562,0.0,1242375177.2270508,1242375177.2226562,1242375177.2248535,0.002197265625,-0.002197265625,0.0,0.0
155,1242379470.2729492,1242379470.267578,1242379474.2729492,1242379474.267578,0.0,1242379470.2729492,1242379470.267578,1242379470.2702637,0.002685546875,-0.0026857852935791016,0.0,0.0
156,1242380069.544922,1242380069.5517578,1242380073.544922,1242380073.5517578,0.0,1242380069.544922,1242380069.5517578,1242380069.5483398,-0.0034177303314208984,0.00341796875,0.0,0.0
157,1242380676.777832,1242380676.7714846,1242380680.777832,1242380680.7714846,0.0,1242380676.777832,1242380676.7714846,1242380676.7746582,0.003173828125,-0.0031735897064208984,0.0,0.0
158,1242381278.6035154,1242381278.5942385,1242381282.6035154,1242381282.5942385,0.0,1242381278.6035154,1242381278.5942385,1242381278.598877,0.0046384334564208984,-0.0046384334564208984,0.0,0.0
159,1242383381.2124026,1242383381.213379,1242383385.2124026,1242383385.213379,0.0,1242383381.2124026,1242383381.213379,1242383381.2128906,-0.00048804283142089844,0.00048828125,0.0,0.0
160,1242385071.6601562,1242385071.6503904,1242385075.6601562,1242385075.6503904,0.0,1242385071.6601562,1242385071.6503904,1242385071.6552734,0.0048828125,-0.0048830509185791016,0.0,0.0
161,1242387575.4326172,1242387575.428711,1242387579.4326172,1242387579.428711,0.0,1242387575.4326172,1242387575.428711,1242387575.430664,0.001953125,-0.001953125,0.0,0.0
162,1242388190.0791016,1242388190.076172,1242388194.0791016,1242388194.076172,0.0,1242388190.0791016,1242388190.076172,1242388190.0776367,0.00146484375,-0.0014646053314208984,0.0,0.0
163,1242388890.194336,1242388890.1865234,1242388894.194336,1242388894.1865234,0.0,1242388890.194336,1242388890.1865234,1242388890.1904297,0.00390625,-0.00390625,0.0,0.0
164,1242401676.567871,1242401676.5722654,1242401680.567871,1242401680.5722654,0.0,1242401676.567871,1242401676.5722654,1242401676.5700684,-0.002197265625,0.0021970272064208984,0.0,0.0
165,1242402486.6157227,1242402486.6152346,1242402490.6157227,1242402490.6152346,0.0,1242402486.6157227,1242402486.6152346,1242402486.6154785,0.000244140625,-0.00024390220642089844,0.0,0.0
166,1242406369.7421875,1242406369.734375,1242406373.7421875,1242406373.734375,0.0,1242406369.7421875,1242406369.734375,1242406369.7382812,0.00390625,-0.00390625,0.0,0.0
167,1242406874.2285154,1242406874.234375,1242406878.2285154,1242406878.234375,0.0,1242406874.2285154,1242406874.234375,1242406874.2314453,-0.0029299259185791016,0.0029296875,0.0,0.0
168,1242409669.6210938,1242409669.6206055,1242409673.6210938,1242409673.6206055,0.0,1242409669.6210938,1242409669.6206055,1242409669.6208496,0.000244140625,-0.000244140625,0.0,0.0
169,1242413273.1455078,1242413273.144043,1242413277.1455078,1242413277.144043,0.0,1242413273.1455078,1242413273.144043,1242413273.1447754,0.000732421875,-0.000732421875,0.0,0.0
170,1242415175.229004,1242415175.229004,1242415179.229004,1242415179.229004,0.0,1242415175.229004,1242415175.229004,1242415175.229004,0.0,0.0,0.0,0.0
171,1242415782.2480464,1242415782.253418,1242415786.2480464,1242415786.253418,0.0,1242415782.2480464,1242415782.253418,1242415782.2507322,-0.0026857852935791016,0.0026857852935791016,0.0,0.0
172,1242416079.8891602,1242416079.8842773,1242416083.8891602,1242416083.8842773,0.0,1242416079.8891602,1242416079.8842773,1242416079.8867188,0.00244140625,-0.00244140625,0.0,0.0
173,1242417972.9638672,1242417972.9638672,1242417976.9638672,1242417976.9638672,0.0,1242417972.9638672,1242417972.9638672,1242417972.9638672,0.0,0.0,0.0,0.0
174,1242424471.5996096,1242424471.6015625,1242424475.5996096,1242424475.6015625,0.0,1242424471.5996096,1242424471.6015625,1242424471.600586,-0.0009763240814208984,0.0009765625,0.0,0.0
175,1242426574.663086,1242426574.6660154,1242426578.663086,1242426578.6660154,0.0,1242426574.663086,1242426574.6660154,1242426574.6645508,-0.00146484375,0.0014646053314208984,0.0,0.0
176,1242431376.1972654,1242431376.1948242,1242431380.1972654,1242431380.1948242,0.0,1242431376.1972654,1242431376.1948242,1242431376.196045,0.0012204647064208984,-0.001220703125,0.0,0.0
177,1242432290.8305664,1242432290.834961,1242432294.8305664,1242432294.834961,0.0,1242432290.8305664,1242432290.834961,1242432290.8327637,-0.002197265625,0.002197265625,0.0,0.0
178,1242434984.8544922,1242434984.852539,1242434988.8544922,1242434988.852539,0.0,1242434984.8544922,1242434984.852539,1242434984.8535156,0.0009765625,-0.0009765625,0.0,0.0
179,1242435968.9936526,1242435968.989746,1242435972.9936526,1242435972.989746,0.0,1242435968.9936526,1242435968.989746,1242435968.9916992,0.0019533634185791016,-0.001953125,0.0,0.0
180,1242437287.397461,1242437287.3867188,1242437291.397461,1242437291.3867188,0.0,1242437287.397461,1242437287.3867188,1242437287.3920898,0.00537109375,-0.00537109375,0.0,0.0
181,1242441976.4296875,1242441976.4350586,1242441980.4296875,1242441980.4350586,0.0,1242441976.4296875,1242441976.4350586,1242441976.432373,-0.002685546875,0.002685546875,0.0,0.0
182,1242445289.993164,1242445289.9873047,1242445293.993164,1242445293.9873047,0.0,1242445289.993164,1242445289.9873047,1242445289.9902344,0.0029296875,-0.0029296875,0.0,0.0
183,1242447066.7890625,1242447066.7807615,1242447070.7890625,1242447070.7807615,0.0,1242447066.7890625,1242447066.7807615,1242447066.784912,0.004150390625,-0.0041506290435791016,0.0,0.0
184,1242448066.2509766,1242448066.2539062,1242448070.2509766,1242448070.2539062,0.0,1242448066.2509766,1242448066.2539062,1242448066.2524414,-0.00146484375,0.00146484375,0.0,0.0
185,1242448968.2641602,1242448968.2705078,1242448972.2641602,1242448972.2705078,0.0,1242448968.2641602,1242448968.2705078,1242448968.267334,-0.003173828125,0.003173828125,0.0,0.0
186,1242450767.0463867,1242450767.0478516,1242450771.0463867,1242450771.0478516,0.0,1242450767.0463867,1242450767.0478516,1242450767.0471191,-0.000732421875,0.000732421875,0.0,0.0
187,1242455276.5166016,1242455276.5185547,1242455280.5166016,1242455280.5185547,0.0,1242455276.5166016,1242455276.5185547,1242455276.5175781,-0.0009765625,0.0009765625,0.0,0.0
188,1242455790.7661133,1242455790.7612305,1242455794.7661133,1242455794.7612305,0.0,1242455790.7661133,1242455790.7612305,1242455790.7636719,0.00244140625,-0.00244140625,0.0,0.0
189,1242456285.6030273,1242456285.5981445,1242456289.6030273,1242456289.5981445,0.0,1242456285.6030273,1242456285.5981445,1242456285.600586,0.00244140625,-0.00244140625,0.0,0.0
190,1242459466.6572266,1242459466.6611328,1242459470.6572266,1242459470.6611328,0.0,1242459466.6572266,1242459466.6611328,1242459466.6591797,-0.001953125,0.001953125,0.0,0.0
191,1242461077.4282227,1242461077.4355464,1242461081.4282227,1242461081.4355464,0.0,1242461077.4282227,1242461077.4355464,1242461077.4318845,-0.0036618709564208984,0.0036618709564208984,0.0,0.0
192,1242462981.0043945,1242462981.0019536,1242462985.0043945,1242462985.0019536,0.0,1242462981.0043945,1242462981.0019536,1242462981.003174,0.0012204647064208984,-0.0012204647064208984,0.0,0.0
193,1242465374.6289062,1242465374.6186526,1242465378.6289062,1242465378.6186526,0.0,1242465374.6289062,1242465374.6186526,1242465374.6237793,0.005126953125,-0.0051267147064208984,0.0,0.0
194,1242469987.0820312,1242469987.0878904,1242469991.0820312,1242469991.0878904,0.0,1242469987.0820312,1242469987.0878904,1242469987.084961,-0.0029296875,0.0029294490814208984,0.0,0.0
195,1242471487.663086,1242471487.6689453,1242471491.663086,1242471491.6689453,0.0,1242471487.663086,1242471487.6689453,1242471487.6660156,-0.0029296875,0.0029296875,0.0,0.0
196,1242471585.6401367,1242471585.6347654,1242471589.6401367,1242471589.6347654,0.0,1242471585.6401367,1242471585.6347654,1242471585.6374512,0.002685546875,-0.0026857852935791016,0.0,0.0
197,1242473166.3500974,1242473166.3442385,1242473170.3500974,1242473170.3442385,0.0,1242473166.3500974,1242473166.3442385,1242473166.347168,0.0029294490814208984,-0.0029294490814208984,0.0,0.0
198,1242474072.8232422,1242474072.8271484,1242474076.8232422,1242474076.8271484,0.0,1242474072.8232422,1242474072.8271484,1242474072.8251953,-0.001953125,0.001953125,0.0,0.0
199,1242475366.5200195,1242475366.5268555,1242475370.5200195,1242475370.5268555,0.0,1242475366.5200195,1242475366.5268555,1242475366.5234375,-0.00341796875,0.00341796875,0.0,0.0
200,1242476370.5375974,1242476370.53125,1242476374.5375974,1242476374.53125,0.0,1242476370.5375974,1242476370.53125,1242476370.5344238,0.0031735897064208984,-0.003173828125,0.0,0.0
